Keyword,Match type,Impr.,Interactions,Interaction rate,Conv. rate
"""off market mls listing""",Phrase match,0,0, --,0.00%
"""off market mls house""",Phrase match,0,0, --,0.00%
"""prior to mls""",Phrase match,0,0, --,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
+buy +5 +Bedroom +Home +In +Elkton +Fl,Broad match,0,0, --,0.00%
+4 +Bedroom +Single +Family +House +In +Middlesex +County +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Single +Family +House +In +Travis +County,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +House +In +Phoenix,Broad match,0,0, --,0.00%
+buy +5 +Bedroom +Single +Family +House +In +Philadelphia +County,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Single +House +In +San +Francisco +Ca,Broad match,0,0, --,0.00%
 +buy +Multi +Family +House +In +Portland,Broad match,0,0, --,0.00%
+1 +Bedroom +Home +In +Clark +County +for +sale,Broad match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
+buy +4 +Bedroom +Multi +Family +House +In +Jacksonville +Fl,Broad match,0,0, --,0.00%
+buy +7 +Bedroom +Condo +In +Marin +County,Broad match,0,0, --,0.00%
+3 +Bedroom +Single +House +In +Leander +Tx +for +sale,Broad match,0,0, --,0.00%
 +Homes +In +Will +County +for +sale,Broad match,9,1,11.11%,0.00%
 +Houses +In +Archuleta +County +for +sale,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Condo +In +Richmond +Va,Broad match,0,0, --,0.00%
"""pocket listing service""",Phrase match,1,0,0.00%,0.00%
+3 +Bedroom +Home +In +Prince +George's +County +for +sale,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Home +In +Mickleton +Nj,Broad match,0,0, --,0.00%
+2 +Bedroom +Home +In +Fischer +Tx +for +sale,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Condo +In +Sarasota +County,Broad match,0,0, --,0.00%
+2 +Bedroom +Home +In +Swampscott +Ma +for +sale,Broad match,0,0, --,0.00%
+1 +Bedroom +Home +In +San +Francisco +Ca +for +sale,Broad match,0,0, --,0.00%
+8 +Bedroom +Home +In +Fair +Oaks +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +9 +Bedroom +Single +House +In +Cook +County,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Multi +Family +House +In +Portland +Or,Broad match,0,0, --,0.00%
+buy +9 +Bedroom +Condo +In +Will +County,Broad match,0,0, --,0.00%
+5 +Bedroom +Condo +In +Redondo +Beach +Ca +for +sale,Broad match,0,0, --,0.00%
+2 +Bedroom +Townhouse +In +View +Park +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +1 +Bedroom +Single +Family +House +In +Gloucester +County,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Condo +In +Orange +County,Broad match,0,0, --,0.00%
+5 +Bedroom +House +In +Northbrook +Il +for +sale,Broad match,0,0, --,0.00%
 +Homes +In +Bradenton +Fl +for +sale,Broad match,13,1,7.69%,0.00%
+1 +Bedroom +Home +In +Chicago +for +sale,Broad match,0,0, --,0.00%
+5 +Bedroom +Single +House +In +Fair +Oaks +Ca +for +sale,Broad match,0,0, --,0.00%
+buy +4 +Bedroom +Single +House +In +Sacramento +Ca,Broad match,0,0, --,0.00%
+1 +Bedroom +Home +In +Montague +Nj +for +sale,Broad match,0,0, --,0.00%
 +Condos +In +Playa +Del +Rey +Ca +for +sale,Broad match,0,0, --,0.00%
+4 +Bedroom +Home +In +San +Diego +for +sale,Broad match,0,0, --,0.00%
 +buy +Houses +In +Saint +Augustine +Fl,Broad match,14,1,7.14%,0.00%
+buy +1 +Bedroom +Home +In +Chicago,Broad match,0,0, --,0.00%
+buy +9 +Bedroom +Home +In +Alameda +County,Broad match,0,0, --,0.00%
+2 +Bedroom +House +In +Lavallette +Nj +for +sale,Broad match,0,0, --,0.00%
+buy +3 +Bedroom +Home +In +Downingtown +Pa,Broad match,0,0, --,0.00%
+8 +Bedroom +Home +In +West +Chester +Pa +for +sale,Broad match,0,0, --,0.00%
 +buy +Houses +In +Suffolk +County,Broad match,1,0,0.00%,0.00%
+buy +1 +Bedroom +Condo +In +Hudson +County,Broad match,0,0, --,0.00%
+2 +Bedroom +Home +In +Redlands +Ca +for +sale,Broad match,0,0, --,0.00%
+3 +Bedroom +Condo +In +Philadelphia +Pa +for +sale,Broad match,0,0, --,0.00%
 +Homes +In +Canoga +Park +Ca +for +sale,Broad match,33,5,15.15%,0.00%
+buy +2 +Bedroom +Single +House +In +Washington +County,Broad match,0,0, --,0.00%
+2 +Bedroom +Single +House +In +Los +Angeles +County +for +sale,Broad match,0,0, --,0.00%
+4 +Bedroom +House +In +Oak +Park +Ca +for +sale,Broad match,0,0, --,0.00%
+2 +Bedroom +Home +In +Las +Vegas +Nv +for +sale,Broad match,0,0, --,0.00%
+buy +2 +Bedroom +Home +In +Swampscott +Ma,Broad match,0,0, --,0.00%
+buy +8 +Bedroom +Home +In +Fair +Oaks +Ca,Broad match,0,0, --,0.00%
"""Homes in""",Phrase match,101,13,12.87%,0.00%
"""Homes near me""",Phrase match,52,2,3.85%,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,3,0,0.00%,0.00%
"""zillow home""",Phrase match,1,0,0.00%,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,1,0,0.00%,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""for sale by owner""",Phrase match,522,70,13.41%,1.43%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,3,0,0.00%,0.00%
"""pocket listing""",Phrase match,1,0,0.00%,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""FSBO""",Phrase match,11,1,9.09%,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,1,0,0.00%,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,4,0,0.00%,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,7,0,0.00%,0.00%
"""for sale home""",Phrase match,5,0,0.00%,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,"1,133",78,6.88%,7.69%
"""homes for sales""",Phrase match,"1,159",85,7.33%,7.06%
"""redfin homes for sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,0,0, --,0.00%
"""zillow homes for sales""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,1,0,0.00%,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,0,0, --,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,0,0, --,0.00%
"""COS Home For Sale""",Phrase match,0,0, --,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""find homes for sale""",Phrase match,3,0,0.00%,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""homes for sale listings""",Phrase match,0,0, --,0.00%
"""homes for sale in""",Phrase match,5,0,0.00%,0.00%
"""for sale homes""",Phrase match,1,0,0.00%,0.00%
"""find homes for sale""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
"""single family homes for sale""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,0,0, --,0.00%
"""find zillow homes for sale""",Phrase match,0,0, --,0.00%
"""for sale by owner near me""",Phrase match,1,0,0.00%,0.00%
"""find purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""zillow fsbo""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner""",Phrase match,155,11,7.10%,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner""",Phrase match,0,0, --,0.00%
"""homes for sale""",Phrase match,224,17,7.59%,29.41%
"""for sale home""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sales""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""FSBO""",Phrase match,8,0,0.00%,0.00%
"""SFO Home For Sale""",Phrase match,0,0, --,0.00%
"""purplebricks homes for sale""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,10,1,10.00%,0.00%
"""purplebricks for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""redfin for sale by owner near me""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""zillow homes for sales""",Phrase match,0,0, --,0.00%
"""redfin homes for sale""",Phrase match,1,0,0.00%,0.00%
"""redfin homes for sales""",Phrase match,0,0, --,0.00%
"""how to find homes for sale""",Phrase match,0,0, --,0.00%
"""homes for sales""",Phrase match,276,27,9.78%,7.41%
"""find redfin homes for sale""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""zillow homes for sale""",Phrase match,12,1,8.33%,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,3,0,0.00%,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""FSBO""",Phrase match,6,0,0.00%,0.00%
"""purplebricks fsbo""",Phrase match,0,0, --,0.00%
"""owner selling home""",Phrase match,2,0,0.00%,0.00%
"""redfin fsbo""",Phrase match,0,0, --,0.00%
"""fsbo real estate""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""for sale by owner""",Phrase match,774,92,11.89%,0.00%
"""zillow for sale by owner""",Phrase match,3,0,0.00%,0.00%
"""Homes near me""",Phrase match,0,0, --,0.00%
"""local for sale by owner""",Phrase match,0,0, --,0.00%
"""homes for sale by owner near me""",Phrase match,4,0,0.00%,0.00%
"""Home in""",Phrase match,5,0,0.00%,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""find home listings""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,0,0, --,0.00%
"""find homes""",Phrase match,1,0,0.00%,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,0,0, --,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""find local home listings""",Phrase match,0,0, --,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""find homes near me""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""find local homes""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""find homes in my area""",Phrase match,0,0, --,0.00%
"""redfin properties for sale""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""properties for sale""",Phrase match,783,46,5.87%,2.17%
"""Proprety For Sale""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""zillow properties for sale""",Phrase match,0,0, --,0.00%
"""purplebricks properties for sale""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,1,0,0.00%,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""5012 Dewey Dr""",Phrase match,0,0, --,0.00%
"""premls""",Phrase match,0,0, --,0.00%
"""pre-mls listing""",Phrase match,1,1,100.00%,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""purplebricks for sale homes""",Phrase match,0,0, --,0.00%
"""for sale homes""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""zillow new homes listing for sale""",Phrase match,0,0, --,0.00%
"""houses not on mls""",Phrase match,1,0,0.00%,0.00%
"""purplebricks homes listing""",Phrase match,0,0, --,0.00%
"""non mls listing""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,3,0,0.00%,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,2,0,0.00%,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""purplebricks home""",Phrase match,0,0, --,0.00%
"""Homes near me""",Phrase match,0,0, --,0.00%
"""zillow home""",Phrase match,1,0,0.00%,0.00%
"""redfin home""",Phrase match,0,0, --,0.00%
"""Local Home In""",Phrase match,0,0, --,0.00%
"""Home in""",Phrase match,0,0, --,0.00%
"""Homes in""",Phrase match,0,0, --,0.00%
"""exclusive pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listings for sale""",Phrase match,0,0, --,0.00%
"""pocket listing home""",Phrase match,0,0, --,0.00%
"""purplebricks pocket listing""",Phrase match,0,0, --,0.00%
"""quiet listing""",Phrase match,0,0, --,0.00%
"""hip pocket listings""",Phrase match,0,0, --,0.00%
"""pocket listing service""",Phrase match,0,0, --,0.00%
"""pocket listing real estate""",Phrase match,0,0, --,0.00%
"""redfin pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listings""",Phrase match,0,0, --,0.00%
"""zillow pocket listing""",Phrase match,0,0, --,0.00%
"""pocket listing""",Phrase match,6,0,0.00%,0.00%
"""exclusive listing""",Phrase match,0,0, --,0.00%
"""166 Courtland Blvd""",Phrase match,0,0, --,0.00%
"""redfin listed homes""",Phrase match,0,0, --,0.00%
"""redfin new listing""",Phrase match,0,0, --,0.00%
"""multi homes listing""",Phrase match,0,0, --,0.00%
"""home listing""",Phrase match,1,0,0.00%,0.00%
"""purplebricks new listing""",Phrase match,0,0, --,0.00%
"""purplebricks multi home listing""",Phrase match,0,0, --,0.00%
"""listed homes""",Phrase match,0,0, --,0.00%
"""homes listing""",Phrase match,4,0,0.00%,0.00%
"""purplebricks listed homes""",Phrase match,0,0, --,0.00%
"""zillow new listing""",Phrase match,1,0,0.00%,0.00%
"""multi homes for sale listings""",Phrase match,0,0, --,0.00%
"""zillow multi homes listing""",Phrase match,0,0, --,0.00%
"""redfin multi home listing""",Phrase match,0,0, --,0.00%
"""zillow listed homes""",Phrase match,0,0, --,0.00%
"""new listings homes for sale""",Phrase match,0,0, --,0.00%
"""new homes listing for sale""",Phrase match,0,0, --,0.00%
"""purplebricks condominium for sale""",Phrase match,0,0, --,0.00%
"""redfin condo for sale""",Phrase match,0,0, --,0.00%
"""purplebricks condo listing""",Phrase match,0,0, --,0.00%
"""redfin condo listing""",Phrase match,0,0, --,0.00%
"""condo in my area""",Phrase match,5,0,0.00%,0.00%
"""zillow condo listing""",Phrase match,0,0, --,0.00%
"""zillow homes for sell""",Phrase match,0,0, --,0.00%
"""purplebricks for sale by owner""",Phrase match,0,0, --,0.00%
"""for sale by owner in my area""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner near me""",Phrase match,0,0, --,0.00%
"""zillow for sale by owner""",Phrase match,0,0, --,0.00%
"""fsbo listings""",Phrase match,0,0, --,0.00%
